bill/BillInvoiceId,lineItem/UsageAccountId,lineItem/Region,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/UsageAmount,lineItem/UsageUnit,lineItem/UnblendedCost,resourceId,tags/Product,tags/Environment
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-07T22:00:00,2025-10-07T23:00:00,AmazonEC2,BoxUsage:m5.large,StopInstances,59.6,Hrs,2.2918,i-000002be,MarketingSite,dev
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-18T10:00:00,2025-10-18T11:00:00,AmazonVPC,NatGateway-Hours,CreateNatGateway,341.41,Hrs,17.6456,nat-000002bf,DataPlatform,dev
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-03T14:00:00,2025-10-03T15:00:00,ElasticLoadBalancing,LoadBalancerUsage,LoadBalancing,593.65,Hrs,14.9597,alb-000002c0,DataPlatform,prod
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-24T10:00:00,2025-10-24T11:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,CreateNatGateway,3012.74,GB,304.2897,nat-000002c1,Search,dev
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-19T07:00:00,2025-10-19T08:00:00,ElasticLoadBalancing,LoadBalancerUsage,LoadBalancing,181.93,Hrs,4.5458,alb-000002c2,InternalTools,prod
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-23T12:00:00,2025-10-23T13:00:00,AmazonEBS,EBS:VolumeUsage.gp3,CreateVolume,1124.27,GB-Mo,123.2247,vol-000002c3,DataPlatform,staging
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-06T05:00:00,2025-10-06T06:00:00,AmazonRDS,RDS:StorageUsage,CreateDBInstance,46.35,Hrs,10.292,db-000002c4,InternalTools,staging
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-16T13:00:00,2025-10-16T14:00:00,AmazonS3,Requests-Tier1,PutObject,267642.0,Requests,86.1916,bucket-000002c5,Checkout,staging
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-16T22:00:00,2025-10-16T23:00:00,AmazonS3,Requests-Tier1,GetObject,766096.0,Requests,304.8968,bucket-000002c6,DataPlatform,dev
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-28T01:00:00,2025-10-28T02:00:00,AmazonEC2,BoxUsage:t3.medium,RunInstances,725.39,Hrs,32.6363,i-000002c7,Search,staging
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-01T21:00:00,2025-10-01T22:00:00,AmazonEC2,BoxUsage:m5.large,StopInstances,667.85,Hrs,25.6672,i-000002c8,DataPlatform,prod
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-22T17:00:00,2025-10-22T18:00:00,AmazonS3,TimedStorage-ByteHrs,GetObject,4641.05,GB-Mo,74.7637,bucket-000002c9,Search,dev
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-20T05:00:00,2025-10-20T06:00:00,AmazonVPC,NatGateway-Hours,CreateNatGateway,340.12,Hrs,15.8846,nat-000002ca,DataPlatform,prod
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-09T17:00:00,2025-10-09T18:00:00,AmazonVPC,NatGateway-Hours,CreateNatGateway,309.1,Hrs,13.6376,nat-000002cb,DataPlatform,dev
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-24T00:00:00,2025-10-24T01:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,CreateNatGateway,3528.42,GB,310.5143,nat-000002cc,DataPlatform,dev
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-29T03:00:00,2025-10-29T04:00:00,AmazonEC2,BoxUsage:m5.large,StopInstances,457.15,Hrs,18.9132,i-000002cd,DataPlatform,staging
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-01T22:00:00,2025-10-01T23:00:00,AmazonEBS,EBS:VolumeUsage.io2,AttachVolume,2875.42,GB-Mo,328.087,vol-000002ce,MarketingSite,staging
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-04T20:00:00,2025-10-04T21:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,209.45,Hrs,47.4152,db-000002cf,DataPlatform,prod
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-13T08:00:00,2025-10-13T09:00:00,ElasticLoadBalancing,LCUs,LoadBalancing,612.15,LCU-Hrs,5.721,alb-000002d0,Search,prod
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-15T08:00:00,2025-10-15T09:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,CreateNatGateway,4009.87,GB,303.2812,nat-000002d1,MarketingSite,staging
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-18T17:00:00,2025-10-18T18:00:00,AmazonEBS,EBS:VolumeUsage.gp3,AttachVolume,4164.15,GB-Mo,371.1418,vol-000002d2,MarketingSite,dev
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-16T08:00:00,2025-10-16T09:00:00,AmazonEC2,BoxUsage:c5.xlarge,StopInstances,84.27,Hrs,2.9337,i-000002d3,MarketingSite,staging
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-27T17:00:00,2025-10-27T18:00:00,AmazonEC2,BoxUsage:m5.large,StopInstances,329.98,Hrs,11.4671,i-000002d4,DataPlatform,staging
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-02T09:00:00,2025-10-02T10:00:00,ElasticLoadBalancing,LoadBalancerUsage,HealthCheck,388.34,Hrs,7.9418,alb-000002d5,MarketingSite,staging
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-13T06:00:00,2025-10-13T07:00:00,ElasticLoadBalancing,LoadBalancerUsage,HealthCheck,481.46,Hrs,9.79,alb-000002d6,Checkout,prod
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-08T18:00:00,2025-10-08T19:00:00,ElasticLoadBalancing,LoadBalancerUsage,LoadBalancing,678.7,Hrs,18.8291,alb-000002d7,Search,prod
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-18T07:00:00,2025-10-18T08:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,168.59,Hrs,28.2016,db-000002d8,InternalTools,prod
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-20T19:00:00,2025-10-20T20:00:00,AmazonEBS,EBS:VolumeUsage.gp3,CreateVolume,1079.94,GB-Mo,123.7113,vol-000002d9,Search,dev
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-02T07:00:00,2025-10-02T08:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,474.22,Hrs,109.4414,db-000002da,DataPlatform,dev
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-23T11:00:00,2025-10-23T12:00:00,AmazonS3,Requests-Tier1,PutObject,598167.0,Requests,244.5368,bucket-000002db,Checkout,staging
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-15T04:00:00,2025-10-15T05:00:00,AmazonEC2,BoxUsage:c5.xlarge,StopInstances,326.08,Hrs,12.7644,i-000002dc,Search,staging
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-07T02:00:00,2025-10-07T03:00:00,AmazonS3,TimedStorage-ByteHrs,GetObject,1844.33,GB-Mo,41.0669,bucket-000002dd,Search,staging
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-20T13:00:00,2025-10-20T14:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,476.32,Hrs,81.6941,db-000002de,MarketingSite,staging
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-01T14:00:00,2025-10-01T15:00:00,AmazonS3,TimedStorage-ByteHrs,GetObject,468.32,GB-Mo,10.3295,bucket-000002df,Search,staging
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-07T22:00:00,2025-10-07T23:00:00,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,227.26,Hrs,10.7206,i-000002e0,DataPlatform,dev
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-25T09:00:00,2025-10-25T10:00:00,AmazonEBS,EBS:VolumeUsage.io2,AttachVolume,3216.33,GB-Mo,284.4987,vol-000002e1,MarketingSite,dev
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-05T12:00:00,2025-10-05T13:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,653.45,Hrs,155.7888,db-000002e2,DataPlatform,staging
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-07T19:00:00,2025-10-07T20:00:00,AmazonS3,Requests-Tier1,PutObject,218890.0,Requests,82.8263,bucket-000002e3,DataPlatform,prod
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-09T23:00:00,2025-10-10T00:00:00,AmazonS3,TimedStorage-ByteHrs,PutObject,3646.24,GB-Mo,68.7684,bucket-000002e4,Search,dev
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-07T18:00:00,2025-10-07T19:00:00,AmazonS3,Requests-Tier1,PutObject,1381701.0,Requests,490.8049,bucket-000002e5,InternalTools,staging
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-14T17:00:00,2025-10-14T18:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,527.71,Hrs,95.9813,db-000002e6,Checkout,staging
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-29T19:00:00,2025-10-29T20:00:00,AmazonVPC,NatGateway-Hours,CreateNatGateway,601.48,Hrs,24.8965,nat-000002e7,Search,prod
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-10T19:00:00,2025-10-10T20:00:00,AmazonS3,Requests-Tier1,GetObject,1082876.0,Requests,367.941,bucket-000002e8,Search,staging
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-23T01:00:00,2025-10-23T02:00:00,AmazonEBS,EBS:VolumeUsage.gp3,CreateVolume,2395.21,GB-Mo,234.8153,vol-000002e9,Checkout,prod
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-23T08:00:00,2025-10-23T09:00:00,AmazonS3,TimedStorage-ByteHrs,GetObject,4237.57,GB-Mo,90.419,bucket-000002ea,DataPlatform,staging
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-20T06:00:00,2025-10-20T07:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,DataTransfer,2930.11,GB,307.1049,nat-000002eb,InternalTools,dev
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-08T16:00:00,2025-10-08T17:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,120.62,Hrs,21.5967,db-000002ec,DataPlatform,staging
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-11T09:00:00,2025-10-11T10:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,54.57,Hrs,10.0841,db-000002ed,DataPlatform,dev
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-08T04:00:00,2025-10-08T05:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,738.41,Hrs,162.1281,db-000002ee,Checkout,prod
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-10T17:00:00,2025-10-10T18:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,417.21,Hrs,96.6752,db-000002ef,DataPlatform,staging
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-23T23:00:00,2025-10-24T00:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,CreateNatGateway,75.41,GB,7.7523,nat-000002f0,InternalTools,dev
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-04T19:00:00,2025-10-04T20:00:00,AmazonS3,Requests-Tier1,GetObject,654594.0,Requests,305.4907,bucket-000002f1,MarketingSite,staging
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-03T13:00:00,2025-10-03T14:00:00,AmazonVPC,NatGateway-Hours,DataTransfer,193.81,Hrs,7.0714,nat-000002f2,InternalTools,dev
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-11T04:00:00,2025-10-11T05:00:00,AmazonS3,Requests-Tier1,PutObject,847339.0,Requests,351.8496,bucket-000002f3,DataPlatform,staging
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-04T02:00:00,2025-10-04T03:00:00,AmazonEC2,BoxUsage:c5.xlarge,StopInstances,127.41,Hrs,4.3464,i-000002f4,Search,staging
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-21T05:00:00,2025-10-21T06:00:00,ElasticLoadBalancing,LCUs,HealthCheck,437.55,LCU-Hrs,3.1601,alb-000002f5,InternalTools,prod
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-20T09:00:00,2025-10-20T10:00:00,AmazonEC2,BoxUsage:m5.large,StopInstances,727.1,Hrs,24.3299,i-000002f6,Search,prod
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-21T21:00:00,2025-10-21T22:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,DataTransfer,778.08,GB,59.421,nat-000002f7,DataPlatform,prod
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-22T11:00:00,2025-10-22T12:00:00,AmazonEC2,BoxUsage:m5.large,RunInstances,640.9,Hrs,21.9326,i-000002f8,MarketingSite,prod
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-04T21:00:00,2025-10-04T22:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,CreateNatGateway,2940.91,GB,313.374,nat-000002f9,InternalTools,staging
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-10T05:00:00,2025-10-10T06:00:00,AmazonVPC,NatGateway-Hours,CreateNatGateway,46.32,Hrs,2.2109,nat-000002fa,MarketingSite,staging
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-04T09:00:00,2025-10-04T10:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,707.55,Hrs,129.2995,db-000002fb,InternalTools,staging
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-24T02:00:00,2025-10-24T03:00:00,AmazonS3,Requests-Tier1,PutObject,467550.0,Requests,168.1549,bucket-000002fc,DataPlatform,staging
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-10T15:00:00,2025-10-10T16:00:00,AmazonEBS,EBS:VolumeUsage.gp3,CreateVolume,2244.83,GB-Mo,217.3593,vol-000002fd,Checkout,dev
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-26T00:00:00,2025-10-26T01:00:00,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,654.18,Hrs,28.3653,i-000002fe,Checkout,prod
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-17T18:00:00,2025-10-17T19:00:00,AmazonEC2,BoxUsage:t3.medium,RunInstances,77.28,Hrs,3.2028,i-000002ff,DataPlatform,dev
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-11T22:00:00,2025-10-11T23:00:00,ElasticLoadBalancing,LCUs,HealthCheck,160.73,LCU-Hrs,1.5012,alb-00000300,Search,staging
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-21T13:00:00,2025-10-21T14:00:00,ElasticLoadBalancing,LCUs,HealthCheck,91.27,LCU-Hrs,0.7551,alb-00000301,DataPlatform,prod
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-27T23:00:00,2025-10-28T00:00:00,AmazonEC2,BoxUsage:t3.medium,RunInstances,164.41,Hrs,7.0961,i-00000302,Search,prod
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-24T05:00:00,2025-10-24T06:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,372.93,Hrs,80.0431,db-00000303,Search,dev
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-30T10:00:00,2025-10-30T11:00:00,ElasticLoadBalancing,LoadBalancerUsage,LoadBalancing,217.59,Hrs,5.8477,alb-00000304,Checkout,prod
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-22T10:00:00,2025-10-22T11:00:00,AmazonS3,TimedStorage-ByteHrs,GetObject,2887.42,GB-Mo,63.3458,bucket-00000305,MarketingSite,dev
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-05T19:00:00,2025-10-05T20:00:00,AmazonEC2,BoxUsage:t3.medium,StopInstances,625.4,Hrs,27.6931,i-00000306,MarketingSite,dev
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-05T01:00:00,2025-10-05T02:00:00,AmazonEC2,BoxUsage:c5.xlarge,StopInstances,404.27,Hrs,14.9938,i-00000307,Checkout,staging
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-12T08:00:00,2025-10-12T09:00:00,AmazonEBS,EBS:VolumeUsage.gp3,CreateVolume,167.55,GB-Mo,17.5315,vol-00000308,Checkout,staging
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-01T13:00:00,2025-10-01T14:00:00,AmazonEC2,BoxUsage:t3.medium,StopInstances,88.41,Hrs,4.2423,i-00000309,Checkout,dev
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-08T18:00:00,2025-10-08T19:00:00,AmazonEBS,EBS:VolumeUsage.gp3,CreateVolume,673.69,GB-Mo,57.9984,vol-0000030a,DataPlatform,staging
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-11T18:00:00,2025-10-11T19:00:00,AmazonS3,TimedStorage-ByteHrs,PutObject,1883.78,GB-Mo,42.8145,bucket-0000030b,Checkout,dev
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-12T20:00:00,2025-10-12T21:00:00,ElasticLoadBalancing,LCUs,LoadBalancing,664.12,LCU-Hrs,4.9161,alb-0000030c,DataPlatform,prod
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-01T12:00:00,2025-10-01T13:00:00,AmazonS3,TimedStorage-ByteHrs,GetObject,3920.15,GB-Mo,74.1754,bucket-0000030d,Search,dev
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-18T09:00:00,2025-10-18T10:00:00,AmazonRDS,RDS:StorageUsage,CreateDBInstance,262.71,Hrs,52.7806,db-0000030e,InternalTools,staging
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-20T14:00:00,2025-10-20T15:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,235.26,Hrs,53.8436,db-0000030f,DataPlatform,prod
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-06T13:00:00,2025-10-06T14:00:00,AmazonRDS,RDS:StorageUsage,CreateDBInstance,277.35,Hrs,62.6182,db-00000310,DataPlatform,dev
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-19T08:00:00,2025-10-19T09:00:00,AmazonVPC,NatGateway-Hours,CreateNatGateway,677.09,Hrs,28.5772,nat-00000311,MarketingSite,prod
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-30T04:00:00,2025-10-30T05:00:00,AmazonVPC,NatGateway-Hours,CreateNatGateway,345.29,Hrs,15.261,nat-00000312,Checkout,staging
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-05T07:00:00,2025-10-05T08:00:00,AmazonEBS,EBS:VolumeUsage.io2,AttachVolume,442.24,GB-Mo,40.2466,vol-00000313,MarketingSite,prod
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-15T22:00:00,2025-10-15T23:00:00,AmazonEBS,EBS:VolumeUsage.gp3,CreateVolume,2843.19,GB-Mo,240.7292,vol-00000314,Search,prod
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-29T17:00:00,2025-10-29T18:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,337.47,Hrs,68.3468,db-00000315,Checkout,dev
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-23T11:00:00,2025-10-23T12:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,508.07,Hrs,121.2624,db-00000316,InternalTools,staging
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-28T09:00:00,2025-10-28T10:00:00,ElasticLoadBalancing,LoadBalancerUsage,HealthCheck,77.03,Hrs,1.7709,alb-00000317,Checkout,prod
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-11T12:00:00,2025-10-11T13:00:00,AmazonEC2,BoxUsage:c5.xlarge,StopInstances,667.52,Hrs,23.2115,i-00000318,InternalTools,staging
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-29T05:00:00,2025-10-29T06:00:00,AmazonEBS,EBS:VolumeUsage.gp3,CreateVolume,4247.3,GB-Mo,488.6169,vol-00000319,Search,prod
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-19T19:00:00,2025-10-19T20:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,165.01,Hrs,36.8795,db-0000031a,Search,staging
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-21T15:00:00,2025-10-21T16:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,DataTransfer,3855.05,GB,414.9195,nat-0000031b,InternalTools,staging
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-19T21:00:00,2025-10-19T22:00:00,AmazonS3,Requests-Tier1,GetObject,1148760.0,Requests,415.9266,bucket-0000031c,MarketingSite,dev
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-10T23:00:00,2025-10-11T00:00:00,AmazonRDS,RDS:StorageUsage,CreateDBInstance,594.87,Hrs,121.763,db-0000031d,MarketingSite,prod
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-19T21:00:00,2025-10-19T22:00:00,AmazonS3,TimedStorage-ByteHrs,GetObject,4650.05,GB-Mo,95.2617,bucket-0000031e,DataPlatform,prod
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-23T09:00:00,2025-10-23T10:00:00,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,299.14,Hrs,11.6635,i-0000031f,DataPlatform,prod
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-01T21:00:00,2025-10-01T22:00:00,AmazonEC2,BoxUsage:c5.xlarge,StopInstances,676.39,Hrs,22.7873,i-00000320,InternalTools,staging
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-08T11:00:00,2025-10-08T12:00:00,AmazonEBS,EBS:VolumeUsage.gp3,AttachVolume,420.43,GB-Mo,49.7525,vol-00000321,MarketingSite,prod
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-08T03:00:00,2025-10-08T04:00:00,AmazonRDS,RDS:StorageUsage,CreateDBInstance,214.04,Hrs,51.2246,db-00000322,Checkout,prod
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-22T10:00:00,2025-10-22T11:00:00,AmazonS3,Requests-Tier1,PutObject,1861478.0,Requests,822.176,bucket-00000323,Search,prod
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-07T17:00:00,2025-10-07T18:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,369.79,Hrs,74.4864,db-00000324,MarketingSite,dev
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-26T23:00:00,2025-10-27T00:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,700.83,Hrs,162.4057,db-00000325,Checkout,dev
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-25T23:00:00,2025-10-26T00:00:00,AmazonEBS,EBS:VolumeUsage.io2,AttachVolume,2252.13,GB-Mo,190.7329,vol-00000326,Search,prod
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-25T17:00:00,2025-10-25T18:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,237.99,Hrs,41.6243,db-00000327,Search,dev
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-12T23:00:00,2025-10-13T00:00:00,AmazonEBS,EBS:VolumeUsage.gp3,AttachVolume,130.22,GB-Mo,15.3466,vol-00000328,Checkout,dev
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-30T23:00:00,2025-10-31T00:00:00,AmazonVPC,NatGateway-Hours,DataTransfer,731.26,Hrs,36.5883,nat-00000329,Checkout,prod
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-19T15:00:00,2025-10-19T16:00:00,ElasticLoadBalancing,LoadBalancerUsage,LoadBalancing,693.95,Hrs,16.4375,alb-0000032a,DataPlatform,prod
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-01T04:00:00,2025-10-01T05:00:00,AmazonRDS,RDS:StorageUsage,CreateDBInstance,361.35,Hrs,82.3675,db-0000032b,Checkout,prod
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-09T05:00:00,2025-10-09T06:00:00,AmazonS3,Requests-Tier1,PutObject,878372.0,Requests,341.329,bucket-0000032c,DataPlatform,dev
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-22T11:00:00,2025-10-22T12:00:00,AmazonS3,Requests-Tier1,PutObject,1739322.0,Requests,633.6818,bucket-0000032d,InternalTools,staging
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-23T03:00:00,2025-10-23T04:00:00,AmazonVPC,NatGateway-Hours,DataTransfer,180.82,Hrs,7.6939,nat-0000032e,Checkout,dev
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-26T05:00:00,2025-10-26T06:00:00,AmazonEBS,EBS:VolumeUsage.io2,AttachVolume,2234.86,GB-Mo,248.2402,vol-0000032f,DataPlatform,prod
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-02T02:00:00,2025-10-02T03:00:00,AmazonEBS,EBS:VolumeUsage.io2,CreateVolume,1892.8,GB-Mo,152.3861,vol-00000330,DataPlatform,prod
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-14T12:00:00,2025-10-14T13:00:00,AmazonEBS,EBS:VolumeUsage.io2,CreateVolume,3036.8,GB-Mo,359.4666,vol-00000331,Checkout,dev
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-05T07:00:00,2025-10-05T08:00:00,ElasticLoadBalancing,LoadBalancerUsage,LoadBalancing,629.63,Hrs,18.8802,alb-00000332,Checkout,prod
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-11T07:00:00,2025-10-11T08:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,CreateNatGateway,3392.73,GB,290.0525,nat-00000333,Checkout,staging
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-08T14:00:00,2025-10-08T15:00:00,AmazonVPC,NatGateway-Hours,DataTransfer,50.84,Hrs,2.3368,nat-00000334,Search,dev
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-08T16:00:00,2025-10-08T17:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,405.95,Hrs,90.5191,db-00000335,Search,staging
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-01T13:00:00,2025-10-01T14:00:00,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,320.08,Hrs,14.1076,i-00000336,MarketingSite,prod
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-04T11:00:00,2025-10-04T12:00:00,AmazonS3,TimedStorage-ByteHrs,PutObject,1971.17,GB-Mo,41.1573,bucket-00000337,Search,prod
